name,sku,parent_sku,description,metadata,category_names,tag_names,quantities,list_prices,discount_codes,net_prices,image_url
"""Lightweight Acrylic Board Toque (Junior 4-7)""","""5Z030J-BL""","""5Z030J-BL""","""Lightweight Acrylic\nBoard Toque (Junior 4-7)\nRib knit""","{""color"":""Black""}","[""Clothing""]",,"[1,144,576]","[""3.90"",""3.80"",""3.70""]",,"[1.677,1.677,1.677]","""http://www.ajmintl.com/images_1/style_images_medium/5Z030J-BL.jpg"""
"""Lightweight Acrylic Board Toque (Junior 4-7)""","""5Z030J-NV""","""5Z030J-BL""","""Lightweight Acrylic\nBoard Toque (Junior 4-7)\nRib knit""","{""color"":""Navy""}","[""Clothing""]",,"[1,144,576]","[""3.90"",""3.80"",""3.70""]",,"[1.677,1.677,1.677]","""http://www.ajmintl.com/images_1/style_images_medium/5Z030J-NV.jpg"""
"""Lightweight Acrylic Board Toque""","""5Z030M-BL""","""5Z030M-BL""","""Lightweight Acrylic\nBoard Toque\nRib knit""","{""color"":""Black""}","[""Clothing""]",,"[1,144,576]","[""3.90"",""3.80"",""3.70""]",,"[1.677,1.677,1.677]","""http://www.ajmintl.com/images_1/style_images_medium/5Z030M-BL.jpg"""
"""Lightweight Acrylic Board Toque""","""5Z030M-DG""","""5Z030M-BL""","""Lightweight Acrylic\nBoard Toque\nRib knit""","{""color"":""Dark Grey""}","[""Clothing""]",,"[1,144,576]","[""3.90"",""3.80"",""3.70""]",,"[1.677,1.677,1.677]","""http://www.ajmintl.com/images_1/style_images_medium/5Z030M-DG.jpg"""
"""Lightweight Acrylic Board Toque""","""5Z030M-NV""","""5Z030M-BL""","""Lightweight Acrylic\nBoard Toque\nRib knit""","{""color"":""Navy""}","[""Clothing""]",,"[1,144,576]","[""3.90"",""3.80"",""3.70""]",,"[1.677,1.677,1.677]","""http://www.ajmintl.com/images_1/style_images_medium/5Z030M-NV.jpg"""
"""Lightweight Acrylic Board Toque""","""5Z030M-WH""","""5Z030M-BL""","""Lightweight Acrylic\nBoard Toque\nRib knit""","{""color"":""White""}","[""Clothing""]",,"[1,144,576]","[""3.90"",""3.80"",""3.70""]",,"[1.677,1.677,1.677]","""http://www.ajmintl.com/images_1/style_images_medium/5Z030M-WH.jpg"""
"""Lightweight Acrylic Cuff Toque""","""5Z530M-BL""","""5Z530M-BL""","""Lightweight Acrylic\nCuff Toque\nRib knit""","{""color"":""Black""}","[""Clothing""]",,"[1,144,576]","[""4.70"",""4.60"",""4.40""]",,"[2.021,2.021,2.021]","""http://www.ajmintl.com/images_1/style_images_medium/5Z530M-BL.jpg"""
"""Lightweight Acrylic Cuff Toque""","""5Z530M-DG""","""5Z530M-BL""","""Lightweight Acrylic\nCuff Toque\nRib knit""","{""color"":""Dark Grey""}","[""Clothing""]",,"[1,144,576]","[""4.70"",""4.60"",""4.40""]",,"[2.021,2.021,2.021]","""http://www.ajmintl.com/images_1/style_images_medium/5Z530M-DG.jpg"""
"""Lightweight Acrylic Cuff Toque""","""5Z530M-NV""","""5Z530M-BL""","""Lightweight Acrylic\nCuff Toque\nRib knit""","{""color"":""Navy""}","[""Clothing""]",,"[1,144,576]","[""4.70"",""4.60"",""4.40""]",,"[2.021,2.021,2.021]","""http://www.ajmintl.com/images_1/style_images_medium/5Z530M-NV.jpg"""
"""Lightweight Acrylic Scarf""","""5Z540M-BL""","""5Z540M-BL""","""Lightweight Acrylic\nScarf\nRib knit, single-ply\nApproximate dimensions: (length x width)\n54\""x 6\"" - 137cm x 15cm""","{""color"":""Black""}","[""Clothing""]",,"[1,144,576]","[""7.00"",""6.80"",""6.60""]",,"[3.01,3.01,3.01]","""http://www.ajmintl.com/images_1/style_images_medium/5Z540M-BL.jpg"""
"""Lightweight Acrylic Scarf""","""5Z540M-NV""","""5Z540M-BL""","""Lightweight Acrylic\nScarf\nRib knit, single-ply\nApproximate dimensions: (length x width)\n54\""x 6\"" - 137cm x 15cm""","{""color"":""Navy""}","[""Clothing""]",,"[1,144,576]","[""7.00"",""6.80"",""6.60""]",,"[3.01,3.01,3.01]","""http://www.ajmintl.com/images_1/style_images_medium/5Z540M-NV.jpg"""
"""Cotton Drill 6 Panel Constructed Contour""","""6119M-BL/SL/WH""","""6119M-BL/SL/WH""","""Cotton Drill\n6 Panel Constructed Contour\nBuckram laminated front panels with Pro-stitch\nPre-curved peak with contrasting trim\nSelf cloth tuck-in back strap with velcro closure (S5)""","{""color"":""Black/Slate/White""}","[""Clothing""]",,"[1,144,576]","[""7.80"",""7.60"",""7.40""]",,"[3.354,3.354,3.354]","""http://www.ajmintl.com/images_1/style_images_medium/6119M-BL_SL_WH.jpg"""
"""Cotton Drill 6 Panel Constructed Contour""","""6119M-BL/SR/WH""","""6119M-BL/SL/WH""","""Cotton Drill\n6 Panel Constructed Contour\nBuckram laminated front panels with Pro-stitch\nPre-curved peak with contrasting trim\nSelf cloth tuck-in back strap with velcro closure (S5)""","{""color"":""Black/Scarlet Red/White""}","[""Clothing""]",,"[1,144,576]","[""7.80"",""7.60"",""7.40""]",,"[3.354,3.354,3.354]","""http://www.ajmintl.com/images_1/style_images_medium/6119M-BL_SR_WH.jpg"""
"""Cotton Drill 6 Panel Constructed Contour""","""6119M-NV/SR/WH""","""6119M-BL/SL/WH""","""Cotton Drill\n6 Panel Constructed Contour\nBuckram laminated front panels with Pro-stitch\nPre-curved peak with contrasting trim\nSelf cloth tuck-in back strap with velcro closure (S5)""","{""color"":""Navy/Scarlet Red/White""}","[""Clothing""]",,"[1,144,576]","[""7.80"",""7.60"",""7.40""]",,"[3.354,3.354,3.354]","""http://www.ajmintl.com/images_1/style_images_medium/6119M-NV_SR_WH.jpg"""
"""Cotton Drill Engineer Style (Youth)""","""6513B-NV/WH""","""6513B-NV/WH""","""Cotton Drill\nEngineer Style (Youth)\n4 Rows of stitching on peak (P1)\nWhite cotton sweatband\nPlastic adjustable back strap (S1)""","{""color"":""Navy/White""}","[""Clothing""]",,"[1,144,576]","[""11.20"",""10.90"",""10.60""]",,"[4.816,4.816,4.816]","""http://www.ajmintl.com/images_1/style_images_medium/6513B-NV_WH.jpg"""
"""Cotton Drill Engineer Style""","""6513M-NV/WH""","""6513M-NV/WH""","""Cotton Drill\nEngineer Style\n6 Rows of stitching on peak (P1)\nWhite cotton sweatband\nPlastic adjustable back strap (S1)""","{""color"":""Navy/White""}","[""Clothing""]",,"[1,144,576]","[""11.20"",""10.90"",""10.60""]",,"[4.816,4.816,4.816]","""http://www.ajmintl.com/images_1/style_images_medium/6513M-NV_WH.jpg"""
"""Cotton Board Toque (4 Seasons)""","""6A030M-BL""","""6A030M-BL""","""Cotton\nBoard Toque (4 Seasons)\nJacquard rib knit""","{""color"":""Black""}","[""Clothing""]",,"[1,144,576]","[""8.90"",""8.70"",""8.40""]",,"[3.827,3.827,3.827]","""http://www.ajmintl.com/images_1/style_images_medium/6A030M-BL.jpg"""
"""Cotton Board Toque (4 Seasons)""","""6A030M-NV""","""6A030M-BL""","""Cotton\nBoard Toque (4 Seasons)\nJacquard rib knit""","{""color"":""Navy""}","[""Clothing""]",,"[1,144,576]","[""8.90"",""8.70"",""8.40""]",,"[3.827,3.827,3.827]","""http://www.ajmintl.com/images_1/style_images_medium/6A030M-NV.jpg"""
"""Cotton Board Toque (4 Seasons)""","""6A030M-WH""","""6A030M-BL""","""Cotton\nBoard Toque (4 Seasons)\nJacquard rib knit""","{""color"":""White""}","[""Clothing""]",,"[1,144,576]","[""8.90"",""8.70"",""8.40""]",,"[3.827,3.827,3.827]","""http://www.ajmintl.com/images_1/style_images_medium/6A030M-WH.jpg"""
"""Regular Dyed, Garment Washed Cotton Drill Deluxe Bucket Style (Fitted)""","""6B100-WCL""","""6B100-WCL""","""Regular Dyed, Garment Washed Cotton Drill\nDeluxe Bucket Style (Fitted)\n8.5 cm Crown height\n4 Embroidered eyelets\n5.5 cm Brim with 8 rows of stitching""","{""color"":""Washed Clay""}","[""Clothing""]",,"[1,144,576]","[""11.80"",""11.50"",""11.10""]",,"[5.074,5.074,5.074]","""http://www.ajmintl.com/images_1/style_images_medium/6B100-WCL.jpg"""
"""Regular Dyed, Garment Washed Cotton Drill Deluxe Bucket Style (Fitted)""","""6B100-WNV""","""6B100-WCL""","""Regular Dyed, Garment Washed Cotton Drill\nDeluxe Bucket Style (Fitted)\n8.5 cm Crown height\n4 Embroidered eyelets\n5.5 cm Brim with 8 rows of stitching""","{""color"":""Washed Navy""}","[""Clothing""]",,"[1,144,576]","[""11.80"",""11.50"",""11.10""]",,"[5.074,5.074,5.074]","""http://www.ajmintl.com/images_1/style_images_medium/6B100-WNV.jpg"""
"""Regular Dyed, Garment Washed Cotton Drill Deluxe Bucket Style (Fitted)""","""6B100-WOR""","""6B100-WCL""","""Regular Dyed, Garment Washed Cotton Drill\nDeluxe Bucket Style (Fitted)\n8.5 cm Crown height\n4 Embroidered eyelets\n5.5 cm Brim with 8 rows of stitching""","{""color"":""Washed Orange""}","[""Clothing""]",,"[1,144,576]","[""11.80"",""11.50"",""11.10""]",,"[5.074,5.074,5.074]","""http://www.ajmintl.com/images_1/style_images_medium/6B100-WOR.jpg"""
"""Regular Dyed, Garment Washed Cotton Drill Deluxe Bucket Style (Fitted)""","""6B100-WST""","""6B100-WCL""","""Regular Dyed, Garment Washed Cotton Drill\nDeluxe Bucket Style (Fitted)\n8.5 cm Crown height\n4 Embroidered eyelets\n5.5 cm Brim with 8 rows of stitching""","{""color"":""Washed Stone""}","[""Clothing""]",,"[1,144,576]","[""11.80"",""11.50"",""11.10""]",,"[5.074,5.074,5.074]","""http://www.ajmintl.com/images_1/style_images_medium/6B100-WST.jpg"""
"""Regular Dyed, Garment Washed Cotton Drill Deluxe Bucket Style (Fitted)""","""6B100-WTP""","""6B100-WCL""","""Regular Dyed, Garment Washed Cotton Drill\nDeluxe Bucket Style (Fitted)\n8.5 cm Crown height\n4 Embroidered eyelets\n5.5 cm Brim with 8 rows of stitching""","{""color"":""Washed Taupe""}","[""Clothing""]",,"[1,144,576]","[""11.80"",""11.50"",""11.10""]",,"[5.074,5.074,5.074]","""http://www.ajmintl.com/images_1/style_images_medium/6B100-WTP.jpg"""
"""Regular Dyed, Garment Washed Cotton Drill Deluxe Bucket Style (Fitted, Youth)""","""6B100Y-WNV""","""6B100Y-WNV""","""Regular Dyed, Garment Washed Cotton Drill\nDeluxe Bucket Style (Fitted, Youth)\n7.5 cm Crown height\n4 Embroidered eyelets\n5.5 cm Brim with 8 rows of stitching""","{""color"":""Washed Navy""}","[""Clothing""]",,"[1,144,576]","[""11.80"",""11.50"",""11.10""]",,"[5.074,5.074,5.074]","""http://www.ajmintl.com/images_1/style_images_medium/6B100Y-WNV.jpg"""
"""Regular Dyed, Garment Washed Cotton Drill Deluxe Bucket Style (Fitted, Youth)""","""6B100Y-WOR""","""6B100Y-WNV""","""Regular Dyed, Garment Washed Cotton Drill\nDeluxe Bucket Style (Fitted, Youth)\n7.5 cm Crown height\n4 Embroidered eyelets\n5.5 cm Brim with 8 rows of stitching""","{""color"":""Washed Orange""}","[""Clothing""]",,"[1,144,576]","[""11.80"",""11.50"",""11.10""]",,"[5.074,5.074,5.074]","""http://www.ajmintl.com/images_1/style_images_medium/6B100Y-WOR.jpg"""
"""Regular Dyed, Garment Washed Cotton Drill Deluxe Bucket Style (Fitted, Youth)""","""6B100Y-WTP""","""6B100Y-WNV""","""Regular Dyed, Garment Washed Cotton Drill\nDeluxe Bucket Style (Fitted, Youth)\n7.5 cm Crown height\n4 Embroidered eyelets\n5.5 cm Brim with 8 rows of stitching""","{""color"":""Washed Taupe""}","[""Clothing""]",,"[1,144,576]","[""11.80"",""11.50"",""11.10""]",,"[5.074,5.074,5.074]","""http://www.ajmintl.com/images_1/style_images_medium/6B100Y-WTP.jpg"""
"""Enzyme Washed Deluxe Chino Twill 6 Panel Constructed Full-Fit (Distressed)""","""6D192M-WBL/BL""","""6D192M-WBL/BL""","""Enzyme Washed Deluxe Chino Twill\n6 Panel Constructed Full-Fit (Distressed)\nBuckram laminated front panels with Pro-stitch\nPre-curved peak with tone on tone trim (P51)\nSelf cloth premium sweatband\nSelf cloth/elastic back strap with tuck-in end and velcro closure (S28)""","{""color"":""Washed Black/Black""}","[""Clothing""]",,"[1,144,576]","[""11.60"",""11.30"",""11.00""]",,"[4.9879999999999995,4.9879999999999995,4.9879999999999995]","""http://www.ajmintl.com/images_1/style_images_medium/6D192M-WBL_BL.jpg"""
"""Enzyme Washed Deluxe Chino Twill 6 Panel Constructed Full-Fit (Distressed)""","""6D192M-WCH/CH""","""6D192M-WBL/BL""","""Enzyme Washed Deluxe Chino Twill\n6 Panel Constructed Full-Fit (Distressed)\nBuckram laminated front panels with Pro-stitch\nPre-curved peak with tone on tone trim (P51)\nSelf cloth premium sweatband\nSelf cloth/elastic back strap with tuck-in end and velcro closure (S28)""","{""color"":""Washed Charcoal/Charcoal""}","[""Clothing""]",,"[1,144,576]","[""11.60"",""11.30"",""11.00""]",,"[4.9879999999999995,4.9879999999999995,4.9879999999999995]","""http://www.ajmintl.com/images_1/style_images_medium/6D192M-WCH_CH.jpg"""
"""Enzyme Washed Deluxe Chino Twill 6 Panel Constructed Full-Fit (Distressed)""","""6D192M-WNV/NV""","""6D192M-WBL/BL""","""Enzyme Washed Deluxe Chino Twill\n6 Panel Constructed Full-Fit (Distressed)\nBuckram laminated front panels with Pro-stitch\nPre-curved peak with tone on tone trim (P51)\nSelf cloth premium sweatband\nSelf cloth/elastic back strap with tuck-in end and velcro closure (S28)""","{""color"":""Washed Navy/Navy""}","[""Clothing""]",,"[1,144,576]","[""11.60"",""11.30"",""11.00""]",,"[4.9879999999999995,4.9879999999999995,4.9879999999999995]","""http://www.ajmintl.com/images_1/style_images_medium/6D192M-WNV_NV.jpg"""
"""Enzyme Washed Deluxe Chino Twill 6 Panel Constructed Full-Fit (Distressed)""","""6D192M-WSN/SN""","""6D192M-WBL/BL""","""Enzyme Washed Deluxe Chino Twill\n6 Panel Constructed Full-Fit (Distressed)\nBuckram laminated front panels with Pro-stitch\nPre-curved peak with tone on tone trim (P51)\nSelf cloth premium sweatband\nSelf cloth/elastic back strap with tuck-in end and velcro closure (S28)""","{""color"":""Washed Sand/Sand""}","[""Clothing""]",,"[1,144,576]","[""11.60"",""11.30"",""11.00""]",,"[4.9879999999999995,4.9879999999999995,4.9879999999999995]","""http://www.ajmintl.com/images_1/style_images_medium/6D192M-WSN_SN.jpg"""
"""Enzyme Washed Deluxe Chino Twill 6 Panel Constructed Contour""","""6D400M-WBL""","""6D400M-WBL""","""Enzyme Washed Deluxe Chino Twill\n6 Panel Constructed Contour\nBuckram laminated front panels with Pro-stitch\nPre-curved peak with 6 rows of stitching (P1)\nSelf cloth premium sweatband\nSelf cloth tuck-in back strap with velcro closure (S5)""","{""color"":""Washed Black""}","[""Clothing""]",,"[1,144,576]","[""9.00"",""8.80"",""8.50""]",,"[3.87,3.87,3.87]","""http://www.ajmintl.com/images_1/style_images_medium/6D400M-WBL.jpg"""
"""Enzyme Washed Deluxe Chino Twill 6 Panel Constructed Contour""","""6D400M-WBR""","""6D400M-WBL""","""Enzyme Washed Deluxe Chino Twill\n6 Panel Constructed Contour\nBuckram laminated front panels with Pro-stitch\nPre-curved peak with 6 rows of stitching (P1)\nSelf cloth premium sweatband\nSelf cloth tuck-in back strap with velcro closure (S5)""","{""color"":""Washed Brown""}","[""Clothing""]",,"[1,144,576]","[""9.00"",""8.80"",""8.50""]",,"[3.87,3.87,3.87]","""http://www.ajmintl.com/images_1/style_images_medium/6D400M-WBR.jpg"""
