ItemNo,Item Status,ItemName,Material,Description,Decorating,ColorHeading,ColorList,Category,SubCategory,MasterCartonCasePack,MasterCartonDimension-Depth,MasterCartonDimension-Height,MasterCartonDimension-Weight,MasterCartonDimension-Width,CatalogSize,MemorySize,ImprintTextAll,PackagingDetails,Disclaimers,PriceQtyCol1,PriceQtyCol2,PriceQtyCol3,PriceQtyCol4,PriceQtyCol5,PriceCanCol1,PriceCanCol2,PriceCanCol3,PriceCanCol4,PriceCanCol5,PriceHeadingType,PriceHeadingCDN,Icon_Brand_Name,Feature_1,Feature_2,Feature_3,Feature_4,Feature_5,Feature_6,Feature_7,Feature_8,Feature_9,Feature_10,Photo_Feature,Photo_1,Photo_2,Photo_3,Photo_4,Photo_5,Photo_6,Photo_7,Photo_8,Photo_9,Photo_10,Photo_11,Photo_12,Photo_13,Photo_14,Photo_15,Photo_16,Photo_17,Photo_18,Photo_19,Photo_20,Photo_21,Photo_22,Photo_23,Photo_24,Photo_25,Photo_26,Photo_27,Photo_28,Photo_29,Photo_30,Photo_Alt1,Photo_Alt2,Photo_Alt3,Photo_Alt4,Photo_Alt5,Photo_Alt6,Photo_Alt7,Photo_Alt8,Photo_Alt9,Photo_Alt10,S1,S2,S3,S4,S5,S6,S7,S8,S9,S10,S11,S12,S13,S14,S15,S16,S17,S18,S19,S20,S21,S22,S23,S24,S25,S26,S27,S28,S29,S30,MasterPageName,ItemNew,NewCatText,CategoryImageName,SampleTagColors,RecPenCatText,RecPenPriceCol1,RecPenPriceCol2,RecPenPriceCol3,RecPenPriceCol4,RecPenPriceCol5,RecPenPriceCDNCol1,RecPenPriceCDNCol2,RecPenPriceCDNCol3,RecPenPriceCDNCol4,RecPenPriceCDNCol5,CatalogDescPackaging,RecPenFilename,Callout1,Callout2,Callout3,ArtistInstructions,BrandImageName,GroupSubName,GroupName,GroupSort,CategoryShopping,SubCategoryShopping
9260-35,INLINE,Balmain® Tactical Grip Ballpoint Stylus,Aluminum,"Exclusive Balmain® design. Inspired by Balmain's Paris fashion house apparel, the  sleek graphite barrel with edgy geometric detailing accentuates the comfort of the bottom grip. Pen includes premium black ballpoint ink cartridge and rubberized stylus tip for taking notes in the traditional or electronic sense. Stylus ideal for touchscreens such as phones, tablets, and public retail payment pads.",,Color:,Graphite,Metal Pens,Branded Pens (Metal Pens),400,12.6,6.89,19.8,10.83,"5.5"" H x .45"" D",,"Color Imprint, Laser",2-piece premium gift box,,72,150,300,450,600,9.6,9.22,8.85,8.47,7.63,5C,CDN$,Balmain.eps,Exclusive Design.eps,iPad.eps,Black Ink.eps,,,,,,,,9260-35GA-D-1.eps,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9260-35GA-A-1.eps,,,,,,,,,,Graphite.eps,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L-Pens 4,,,Pens_L.eps,Color: Graphite,,,,,,,,,,,,"Exclusive Balmain® design. Inspired by Balmain's Paris fashion house apparel, the  sleek graphite barrel with edgy geometric detailing accentuates the comfort of the bottom grip. Pen includes premium black ballpoint ink cartridge and rubberized stylus tip for taking notes in the traditional or electronic sense. Stylus ideal for touchscreens such as phones, tablets, and public retail payment pads. 2-piece premium gift box",,,,,,Balmain.eps,Balmain® Tactical Grip Ballpoint Stylus,Balmain® Tactical Grip Ballpoint Stylus,20,,
9260-36,INLINE,Balmain® Tactical Grip Roller Ball,Aluminum,"Exclusive Balmain® design. Inspired by Balmain's Paris fashion house apparel, the sleek graphite upper barrel with edgy geometric bottom barrel provides a uniquely comfortable writing experience. Pen includes premium black roller ball ink cartridge.",,Color:,Graphite,Metal Pens,Branded Pens (Metal Pens),400,12.6,6.89,26.4,10.83,"5.5"" H x .5"" D",,"Color Imprint, Laser",2-piece premium gift box,,72,150,300,450,600,10.53,10.1,9.68,9.27,8.35,5C,CDN$,Balmain.eps,Exclusive Design.eps,Black Ink.eps,,,,,,,,,9260-36GA_D-1.eps,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9260-36GA_A-1.eps,,,,,,,,,,Graphite.eps,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R-Pens 3,,,Pens_R.eps,Color: Graphite,,,,,,,,,,,,"Exclusive Balmain® design. Inspired by Balmain's Paris fashion house apparel, the sleek graphite upper barrel with edgy geometric bottom barrel provides a uniquely comfortable writing experience. Pen includes premium black roller ball ink cartridge. 2-piece premium gift box",,,,,,Balmain.eps,Balmain® Tactical Grip Roller Ball,Balmain® Tactical Grip Roller Ball,20,,
9260-37,INLINE,Balmain® Striation Ballpoint,Brass,Exclusive Balmain® design. High polished chrome upper barrel is combined with a contemporary satin chrome lower barrel with a striation pattern etched directly into the barrel. The mixture of satin and polished chrome accentuates the dimension of this style. Pen includes premium black ballpoint ink cartridge.,,Color:,Silver,Metal Pens,Branded Pens (Metal Pens),300,13.39,11.81,28.27,6.69,"5.5"" H x .48"" D",,"Color Imprint, Laser",2-piece premium gift box,,48,150,300,450,600,17.2,16.52,15.85,15.17,13.65,5C,CDN$,Balmain.eps,Exclusive Design.eps,Black Ink.eps,,,,,,,,,9260-37SL_D-1.eps,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9260-37SL_A-1.eps,,,,,,,,,,Silver.eps,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R-Pens 3,,,Pens_R.eps,Color: Silver,,,,,,,,,,,,Exclusive Balmain® design. High polished chrome upper barrel is combined with a contemporary satin chrome lower barrel with a striation pattern etched directly into the barrel. The mixture of satin and polished chrome accentuates the dimension of this style. Pen includes premium black ballpoint ink cartridge. 2-piece premium gift box,,,,,,Balmain.eps,Balmain® Striation Ballpoint,Balmain® Striation Ballpoint,20,,
9260-38,INLINE,Balmain® Striation Roller Ball,Brass,Exclusive Balmain® design. High polished chrome upper barrel combines with a contemporary satin chrome lower barrel with a striation pattern etched directly into the barrel. The mixture of satin and polished chrome accentuates the dimension of this style. Pen includes premium black roller ball ink cartridge.,,Color:,Silver,Metal Pens,Branded Pens (Metal Pens),300,13.39,11.81,31.77,6.69,"5.5"" H x .48"" D",,"Color Imprint, Laser",2-piece premium gift box,,48,150,300,450,600,19.02,18.27,17.52,16.75,15.1,5C,CDN$,Balmain.eps,Exclusive Design.eps,Black Ink.eps,,,,,,,,,9260-38SL_D.eps,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9260-38SL_A-1.eps,,,,,,,,,,Silver.eps,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L-Pens 3,,,Pens_L.eps,Color: Silver,,,,,,,,,,,,Exclusive Balmain® design. High polished chrome upper barrel combines with a contemporary satin chrome lower barrel with a striation pattern etched directly into the barrel. The mixture of satin and polished chrome accentuates the dimension of this style. Pen includes premium black roller ball ink cartridge. 2-piece premium gift box,,,,,,Balmain.eps,Balmain® Striation Roller Ball,Balmain® Striation Roller Ball,20,,
9260-39,INLINE,Balmain® Tactical Grip Pen Set,Aluminum,"Exclusive Balmain® design. Inspired by Balmain's Paris fashion house apparel, this set includes ballpoint stylus and roller ball pen. Sleek graphite barrel with edgy geometric detailing on bottom grip and barrel. Pens include premium black ink cartridges, with the ballpoint stylus ideal for taking notes in the traditional or electronic sense. Stylus ideal for touchscreens such as phones, tablets, and public retail payment pads.",,Color:,Graphite,Metal Pens,Pen Sets (Metal Pens),200,11,16,16.94,13,"2.5"" H x 6.5"" W x 1"" L",,"Color Imprint, Laser",2-piece premium gift box,,36,100,150,250,400,19.77,19,18.2,17.42,15.7,5C,CDN$,Balmain.eps,Exclusive Design.eps,iPad.eps,Black Ink.eps,,,,,,,,9260-39GA_D.eps,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Graphite.eps,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L-Pens 4,,,Pens_L.eps,Color: Graphite,,,,,,,,,,,,"Exclusive Balmain® design. Inspired by Balmain's Paris fashion house apparel, this set includes ballpoint stylus and roller ball pen. Sleek graphite barrel with edgy geometric detailing on bottom grip and barrel. Pens include premium black ink cartridges, with the ballpoint stylus ideal for taking notes in the traditional or electronic sense. Stylus ideal for touchscreens such as phones, tablets, and public retail payment pads. 2-piece premium gift box",,,,,,Balmain.eps,Balmain® Tactical Grip Pen Set,Balmain® Tactical Grip Pen Set,20,,
9260-40,INLINE,Balmain® Statement Ballpoint,Brass,"Exclusive Balmain® design. Inspired by on-trend bold prints, the Statement ballpoint features a matte black silhouette starkly contrasted by a laser etched geometric print in shiny chrome. Shiny chrome accents complete the look. Pen includes premium blue ballpoint ink cartridge.",,Color:,Black,Metal Pens,Branded Pens (Metal Pens),300,13.39,11.81,27.06,6.69,"5.5"" H x .5"" D",,"Color Imprint, Laser",2-piece premium gift box,,36,100,150,250,400,21.35,20.48,19.63,18.8,16.93,5C,CDN$,Balmain.eps,Exclusive Design.eps,Blue Ink.eps,,,,,,,,,9260-40BK_D-1.eps,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9260-40BK_A-1.eps,,,,,,,,,,Black.eps,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L-Pens 3,,,Pens_L.eps,Color: Black,,,,,,,,,,,,"Exclusive Balmain® design. Inspired by on-trend bold prints, the Statement ballpoint features a matte black silhouette starkly contrasted by a laser etched geometric print in shiny chrome. Shiny chrome accents complete the look. Pen includes premium blue ballpoint ink cartridge. 2-piece premium gift box",,,,,,Balmain.eps,Balmain® Statement Ballpoint,Balmain® Statement Ballpoint,20,,
9260-41,INLINE,Balmain® Statement Roller Ball,Brass,"Exclusive Balmain® design. Inspired by on-trend bold prints, the Statement roller ball features a matte black silhouette starkly contrasted by a laser etched geometric print in shiny chrome. Shiny chrome accents complete the look. Pen includes premium blue roller ball ink cartridge.",,Color:,Black,Metal Pens,Branded Pens (Metal Pens),300,13.78,11.81,29.99,6.69,"5.5"" H x .5"" D",,"Color Imprint, Laser",2-piece premium gift box,,36,100,150,250,400,22.68,21.78,20.88,19.97,18,5C,CDN$,Balmain.eps,Exclusive Design.eps,Blue Ink.eps,,,,,,,,,9260-41BK_D-1.eps,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9260-41BK_D-2.eps,,,,,,,,,,Black.eps,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R-Pens 3,,,Pens_R.eps,Color: Black,,,,,,,,,,,,"Exclusive Balmain® design. Inspired by on-trend bold prints, the Statement roller ball features a matte black silhouette starkly contrasted by a laser etched geometric print in shiny chrome. Shiny chrome accents complete the look. Pen includes premium blue roller ball ink cartridge. 2-piece premium gift box",,,,,,Balmain.eps,Balmain® Statement Roller Ball,Balmain® Statement Roller Ball,20,,
9260-42,INLINE,Balmain® Striation Pen Set,Brass,"Exclusive Balmain® design. Pen set includes ballpoint and roller ball pen. The mixture of satin and polished chrome accentuates the dimension of this style, highlighted with a striation pattern etched directly into the lower barrels. Pens include premium black ink cartridges.",,Color:,Silver,Metal Pens,Pen Sets (Metal Pens),0,11,16,16.94,13,"2.5"" H x 6.5"" W x 1"" L",,"Color Imprint, Laser",2-piece premium gift box,,24,100,150,250,400,35.75,34.33,32.92,31.5,28.37,5C,CDN$,Balmain.eps,Exclusive Design.eps,Black Ink.eps,,,,,,,,,9260-42SL_D.eps,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Silver.eps,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L-Pens 3,,,Pens_L.eps,Color: Silver,,,,,,,,,,,,"Exclusive Balmain® design. Pen set includes ballpoint and roller ball pen. The mixture of satin and polished chrome accentuates the dimension of this style, highlighted with a striation pattern etched directly into the lower barrels. Pens include premium black ink cartridges. 2-piece premium gift box",,,,,,Balmain.eps,Balmain® Striation Pen Set,Balmain® Striation Pen Set,20,,
9260-43,INLINE,Balmain® Statement Pen Set,Brass,"Exclusive Balmain® design. Inspired by on-trend bold prints, the Statement pen set includes a ballpoint and roller ball pen. Featuring a matte black silhouette starkly contrasted by a laser etched geometric print in shiny chrome, with Shiny chrome accents completing the look. Pens include premium blue ink cartridges.",,Color:,Black,Metal Pens,Pen Sets (Metal Pens),0,11,16,16.94,13,"2.5"" H x 6.5"" W x 1"" L",,"Color Imprint, Laser",2-piece premium gift box,,24,100,150,250,400,42.18,40.5,38.83,37.15,33.47,5C,CDN$,Balmain.eps,Exclusive Design.eps,Blue Ink.eps,,,,,,,,,9260-43BK_D.eps,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Black.eps,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L-Pens 3,,,Pens_L.eps,Color: Black,,,,,,,,,,,,"Exclusive Balmain® design. Inspired by on-trend bold prints, the Statement pen set includes a ballpoint and roller ball pen. Featuring a matte black silhouette starkly contrasted by a laser etched geometric print in shiny chrome, with Shiny chrome accents completing the look. Pens include premium blue ink cartridges. 2-piece premium gift box",,,,,,Balmain.eps,Balmain® Statement Pen Set,Balmain® Statement Pen Set,20,,
9300-21,INLINE,Crossroads Mousepad,UltraHyde,Soft wrist support. Large surface area for full size mouse.,,Color:,Black,Desktop,Traditional Desktop (Desktop),36,15.74,10.82,23.19,11.41,"11"" H x 10"" W x .7"" L",,"Stamping, Color Imprint",Bulk,,96,150,300,450,600,15.43,14.8,14.18,13.58,12.23,5C,CDN$,,Exclusive Design.eps,,,,,,,,,,9300-21BK_D.eps,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Black.eps,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R-Desktop 3,,,Desktop_R.eps,Color: Black,,,,,,,,,,,,Soft wrist support. Large surface area for full size mouse. Bulk,,,,,,,Crossroads Mousepad,Crossroads Mousepad,20,Office,Desktop
9350-09,INLINE,Wenger® Executive Leather Business Brief,Genuine Top Grain Leather,"The expandable pocket in this business brief grows to meet the organizational needs of the traveling executive. Simply unzip front pocket for additional storage. Zippered main compartment includes an organizer with four card slots, three pen loops, and a case for electronics and key ring. Large zippered interior pocket and multiple mesh compartments. Rear zippered pocket. Detachable leather-accented adjustable shoulder strap. Trolley handle attachment. Signature Wenger® hardware and lining.",,Color:,Black,Business Cases,Business Cases (Business Cases),6,21.26,13.78,20.02,17.72,"13.5"" H x 16.5"" W x 3.25"" L",,"Stamping, Epoxy Dome",Bulk,,6,20,40,60,100,219.43,210.72,202,193.3,174.13,5C,CDN$,Wenger.eps,,,,,,,,,,,9350-09BK_D-4.eps,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9350-09BK_D-2.eps,,,,,,,,,,Black.eps,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L-Tech Bags  3,,,TechBags_L.eps,Color: Black,,,,,,,,,,,,"The expandable pocket in this business brief grows to meet the organizational needs of the traveling executive. Simply unzip front pocket for additional storage. Zippered main compartment includes an organizer with four card slots, three pen loops, and a case for electronics and key ring. Large zippered interior pocket and multiple mesh compartments. Rear zippered pocket. Detachable leather-accented adjustable shoulder strap. Trolley handle attachment. Signature Wenger® hardware and lining. Bulk",,,,,,Wenger.eps,Wenger® Executive Leather Business Brief,Wenger® Executive Leather Business Brief,20,Bags,Tech Bags 
9350-16,INLINE,Wenger® Executive Leather Compu-Saddle Bag,Genuine Top Grain Leather,"Large storage compartment with built-in laptop sleeve that holds 17"" laptop. Expands 2.5"" to offer additional storage space. Zippered front pocket. Zippered deluxe organizer under flap. Rear zippered pocket. Padded adjustable shoulder strap. Signature Wenger® lining and hardware.",,Color:,Black,Business Cases,Compu-Messenger Bags (Business Cases),4,19.48,13.18,16.53,16.73,"16"" H x 16"" W x 6"" L",,Stamping,Bulk,,6,20,40,60,100,271.03,260.28,249.53,238.75,215.1,5C,CDN$,Wenger.eps,17 Laptop.eps,,,,,,,,,,9350-16BK_D_FEATURE.eps,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Black.eps,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L-Tech Bags  3,,,TechBags_L.eps,Color: Black,,,,,,,,,,,,"Large storage compartment with built-in laptop sleeve that holds 17"" laptop. Expands 2.5"" to offer additional storage space. Zippered front pocket. Zippered deluxe organizer under flap. Rear zippered pocket. Padded adjustable shoulder strap. Signature Wenger® lining and hardware. Bulk",,,,,,Wenger.eps,Wenger® Executive Leather Compu-Saddle Bag,Wenger® Executive Leather Compu-Saddle Bag,20,Bags,Tech Bags 
9350-21,INLINE,"Wenger® 21"" Wheeled Carry-On",840d Nylon,"The lightweight aluminum alloy handle extends to 41"" and features a comfortable grip for easy maneuvering. Inline wheels offer a smooth ride. Storage space expands 2.5"" on demand. Main packing compartment features zippered mesh pocket, foam bolsters to reduce wrinkling, and dual end pockets for storing accessories and toiletries. Separate compartments for garments. Front zippered organizer and pocket. Internal, dual end pockets. Corner guards for added protection. Top and side haul handle and integrated bottom grab handle provide leverage for lifting the bag. Meets FAA carry-on requirements. Signature Wenger® hardware and lining.",,Color:,Black,Luggage,Uprights (Luggage),1,11.41,23.22,12.74,14.96,"22"" H x 15.5"" W x 10.25"" L",,"Stamping, Embroidery, Epoxy Dome",Bulk,,4,10,20,30,50,327.25,314.28,301.28,288.3,259.73,5C,CDN$,Wenger.eps,,,,,,,,,,,9350-21BK_D.eps,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9350-21BK_A-2.eps,,,,,,,,,,Black.eps,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L-Luggage & Travel Gifts 3,,,LuggageTravelGifts_L.eps,Color: Black,,,,,,,,,,,,"The lightweight aluminum alloy handle extends to 41"" and features a comfortable grip for easy maneuvering. Inline wheels offer a smooth ride. Storage space expands 2.5"" on demand. Main packing compartment features zippered mesh pocket, foam bolsters to reduce wrinkling, and dual end pockets for storing accessories and toiletries. Separate compartments for garments. Front zippered organizer and pocket. Internal, dual end pockets. Corner guards for added protection. Top and side haul handle and integrated bottom grab handle provide leverage for lifting the bag. Meets FAA carry-on requirements. Signature Wenger® hardware and lining. Bulk",,,,,,Wenger.eps,"Wenger® 21"" Wheeled Carry-On","Wenger® 21"" Wheeled Carry-On",20,"Drinkware, Home & Travel",Luggage & Travel Gifts
9350-22,INLINE,Wenger® Tech Compu-Backpack,1680d Polyester,"Zippered main compartment (holds 15.4"" laptop) contains media storage pocket with earbud port and mesh pocket. Front zippered pocket contains full organization panel. Two side mesh water bottle pockets. Padded back panel features Wenger's® Airflow moisture-wicking mesh and detachable cell phone pocket and earbud port. Signature Wenger® lining and zipper pulls.",,Color:,Charcoal,Backpacks,Compu-Backpacks (Backpacks),4,20.47,12.6,12.67,15.35,"15"" H x 5.5"" W x 13"" L",,Embroidery,Bulk,,6,20,40,60,100,144.73,138.98,133.25,127.5,114.87,5C,CDN$,Wenger.eps,15 Laptop.eps,,,,,,,,,,9350-22CH_D-2.eps,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9350-22CH_A.eps,9350-22CH_A-2.eps,,,,,,,,,Charcoal.eps,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R-Tech Bags  3,,,TechBags_R.eps,Color: Charcoal,,,,,,,,,,,,"Zippered main compartment (holds 15.4"" laptop) contains media storage pocket with earbud port and mesh pocket. Front zippered pocket contains full organization panel. Two side mesh water bottle pockets. Padded back panel features Wenger's® Airflow moisture-wicking mesh and detachable cell phone pocket and earbud port. Signature Wenger® lining and zipper pulls. Bulk",,,,,,Wenger.eps,Wenger® Tech Compu-Backpack,Wenger® Tech Compu-Backpack,20,Bags,Tech Bags 
9350-29,INLINE,Wenger® Mega Compu-Backpack,1680d Polyester,"Holds most 17"" laptops. Zippered main compartment contains media storage pocket with earbud port and file dividers. Zippered front pocket with organization panel, USB pockets and clip-on key chain. Additional zippered front pocket for quick-access items. Side water bottle pockets. Built-in carabiner clip. Two side zippered pockets. Zippered rear compartment contains built-in laptop sleeve. Padded back panel features Wenger's® Airflow moisture-wicking mesh and detachable cell phone pocket. Signature Wenger® lining and hardware.",,Color:,Black,Backpacks,Compu-Backpacks (Backpacks),4,19.68,14.17,20.01,16.53,"17.5"" H x 15"" W x 8.75"" L",,"Stamping, Color Imprint, Color Imprint on Strap, Embroidery, Epoxy Dome",Bulk,,6,20,40,60,100,179.73,172.58,165.47,158.33,142.65,5C,CDN$,Wenger.eps,Photographixx.eps,17 Laptop.eps,,,,,,,,,9350-29BK_D-4.eps,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9350-29BK_A.eps,9350-29BK_D-6.eps,,,,,,,,,Black.eps,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L-Tech Bags  2,,,TechBags_L.eps,Color: Black,,,,,,,,,,,,"Holds most 17"" laptops. Zippered main compartment contains media storage pocket with earbud port and file dividers. Zippered front pocket with organization panel, USB pockets and clip-on key chain. Additional zippered front pocket for quick-access items. Side water bottle pockets. Built-in carabiner clip. Two side zippered pockets. Zippered rear compartment contains built-in laptop sleeve. Padded back panel features Wenger's® Airflow moisture-wicking mesh and detachable cell phone pocket. Signature Wenger® lining and hardware. Bulk",,,,,,Wenger.eps,Wenger® Mega Compu-Backpack,Wenger® Mega Compu-Backpack,20,Bags,Tech Bags 
